,tsne-one,tsne-two,tsne-three,gs_text34
387,-7.066191,1.8420471,-1.6848806,Other Non-communicable Diseases
388,-7.0521145,1.8221983,-1.7043773,Diseases of Respiratory System
389,-7.0450826,1.8023167,-1.722974,External Causes of Morbidity and Mortality
390,-7.037571,1.782126,-1.742741,Diseases of the Digestive System
391,-7.0320067,1.7614008,-1.7576443,"Pregnancy, childbirth and the puerperiu"
392,-7.0265217,1.7405096,-1.7810631,Diseases of the Digestive System
393,-7.021052,1.7191157,-1.7974361,Certain infectious and Parasitic Diseases
394,-7.011367,1.6976743,-1.8162874,External Causes of Morbidity and Mortality
395,-7.006873,1.676024,-1.8324692,Other Non-communicable Diseases
396,-7.0037003,1.6538094,-1.8496897,"Pregnancy, childbirth and the puerperiu"
397,-6.99653,1.6318332,-1.8688557,External Causes of Morbidity and Mortality
398,-6.9915915,1.6090862,-1.8855187,"Endocrine, Nutritional and Metabolic Diseases"
399,-6.9852123,1.5864248,-1.9024615,Neoplasms
400,-6.9783397,1.5633638,-1.9169828,External Causes of Morbidity and Mortality
401,-6.972131,1.5397737,-1.9331532,"Pregnancy, childbirth and the puerperiu"
402,-6.9525423,1.5166527,-1.9487298,Diseases of Respiratory System
403,-6.9580455,1.4932215,-1.9679006,Diseases of the circulatory system
404,-6.952223,1.4688941,-1.9792546,Certain infectious and Parasitic Diseases
405,-6.9507403,1.4447812,-1.9949108,Other Defined Causes of Child Deaths
406,-6.9447904,1.4205191,-2.0057204,Diseases of the circulatory system
407,-6.939415,1.3960738,-2.0236785,Certain infectious and Parasitic Diseases
408,-6.9347787,1.371348,-2.0379028,External Causes of Morbidity and Mortality
409,-6.9290137,1.3461769,-2.0513806,Certain infectious and Parasitic Diseases
410,-6.9219785,1.3206416,-2.0645804,External Causes of Morbidity and Mortality
411,-6.918743,1.2954535,-2.0766308,Diseases of the Genitourinary System
412,-6.9137344,1.2701252,-2.0860534,Diseases of Respiratory System
413,-6.9116817,1.2445172,-2.103046,Diseases of the Genitourinary System
414,-6.9042935,1.2183547,-2.114121,Other Non-communicable Diseases
415,-6.898406,1.1922923,-2.1248364,Diseases of Respiratory System
416,-6.888494,1.1663339,-2.1367164,Certain infectious and Parasitic Diseases
417,-6.8931155,1.1399902,-2.146393,"Pregnancy, childbirth and the puerperiu"
418,-6.8858013,1.113465,-2.1590784,External Causes of Morbidity and Mortality
419,-6.8771834,1.0876164,-2.1691334,"Pregnancy, childbirth and the puerperiu"
420,-6.8755393,1.0598953,-2.1797218,Other Cardiovascular Diseases
421,-6.869547,1.0327194,-2.1908236,Neoplasms
422,-6.866145,1.0062643,-2.1991756,Diseases of the circulatory system
423,-6.859612,0.97893363,-2.207011,Diseases of the Digestive System
424,-6.8571954,0.95129037,-2.2185738,External Causes of Morbidity and Mortality
425,-6.8578033,0.9241165,-2.2239788,Certain infectious and Parasitic Diseases
426,-6.849002,0.8967936,-2.2342064,"Pregnancy, childbirth and the puerperiu"
427,-6.8512135,0.8688577,-2.2420611,Certain infectious and Parasitic Diseases
428,-6.8425198,0.8412789,-2.248721,Certain infectious and Parasitic Diseases
429,-6.8338203,0.81446826,-2.2579436,Certain infectious and Parasitic Diseases
430,-6.835341,0.78543735,-2.2633882,Diseases of Respiratory System
431,-6.8322606,0.75774676,-2.2716825,Certain infectious and Parasitic Diseases
432,-6.8274302,0.7293838,-2.2760365,"Endocrine, Nutritional and Metabolic Diseases"
433,-6.8268447,0.7015147,-2.2854486,External Causes of Morbidity and Mortality
434,-6.821557,0.6741862,-2.28968,Diseases of Respiratory System
435,-6.8157907,0.64424783,-2.2958105,Diseases of the circulatory system
436,-6.814638,0.616493,-2.3010263,Certain infectious and Parasitic Diseases
437,-6.80893,0.58737135,-2.307067,External Causes of Morbidity and Mortality
438,-6.806798,0.55928504,-2.311185,Other Infectious Diseases
439,-6.806846,0.5305816,-2.3176212,"Pregnancy, childbirth and the puerperiu"
440,-6.8030314,0.50178427,-2.320298,Certain infectious and Parasitic Diseases
441,-6.799771,0.4742151,-2.3253686,External Causes of Morbidity and Mortality
442,-6.7996006,0.44428173,-2.3293834,"Pregnancy, childbirth and the puerperiu"
443,-6.792354,0.41542166,-2.3338208,External Causes of Morbidity and Mortality
444,-6.7878666,0.38548183,-2.336738,Diseases of Respiratory System
445,-6.791,0.357111,-2.33854,Certain infectious and Parasitic Diseases
446,-6.7831273,0.32878357,-2.3434844,Birth asphyxia
447,-6.786451,0.30039978,-2.3449101,"Pregnancy, childbirth and the puerperiu"
448,-6.7835174,0.27085295,-2.3472853,Diseases of the circulatory system
449,-6.777373,0.24149336,-2.3489306,"Pregnancy, childbirth and the puerperiu"
450,-6.7695255,0.21220662,-2.3505783,Certain infectious and Parasitic Diseases
451,-6.77424,0.18217213,-2.3524241,Diseases of Respiratory System
452,-6.771136,0.15424691,-2.355121,"Pregnancy, childbirth and the puerperiu"
453,-6.768907,0.12438042,-2.3553438,External Causes of Morbidity and Mortality
454,-6.764216,0.09595936,-2.3579588,Other Infectious Diseases
455,-6.7685466,0.066373974,-2.3599157,Birth asphyxia
456,-6.7633886,0.03735455,-2.358131,Diseases of the Genitourinary System
457,-6.7643766,0.008271294,-2.3568914,Diseases of the Genitourinary System
458,-6.7563868,-0.0221691,-2.3571525,"Endocrine, Nutritional and Metabolic Diseases"
459,-6.7572217,-0.049904432,-2.3556855,External Causes of Morbidity and Mortality
460,-6.753872,-0.08005364,-2.358889,Other Cardiovascular Diseases
461,-6.748864,-0.10887256,-2.3567827,Other Non-communicable Diseases
462,-6.755819,-0.13890836,-2.3527277,"Pregnancy, childbirth and the puerperiu"
463,-6.7576537,-0.16774921,-2.355013,Diseases of the Genitourinary System
464,-6.752524,-0.1972512,-2.3510697,Other Cardiovascular Diseases
465,-6.7517886,-0.22474433,-2.349417,"Pregnancy, childbirth and the puerperiu"
466,-6.751521,-0.25524846,-2.3502035,Diseases of the circulatory system
467,-6.7451763,-0.28425807,-2.349139,External Causes of Morbidity and Mortality
468,-6.7371006,-0.31365153,-2.3433127,Diseases of Respiratory System
469,-6.7457795,-0.34367242,-2.3406866,External Causes of Morbidity and Mortality
470,-6.7332954,-0.37361377,-2.3338091,"Pregnancy, childbirth and the puerperiu"
471,-6.7437816,-0.40227613,-2.3347764,Diseases of the circulatory system
472,-6.7414465,-0.4317406,-2.3318598,Diseases of the circulatory system
473,-6.741375,-0.4611242,-2.3269467,Neoplasms
474,-6.737753,-0.4883648,-2.3229656,Diseases of Respiratory System
475,-6.73927,-0.5183916,-2.3191183,External Causes of Morbidity and Mortality
476,-6.7374578,-0.54755926,-2.3173,Diseases of the circulatory system
477,-6.737318,-0.576738,-2.3069112,Other Infectious Diseases
478,-6.7369823,-0.606155,-2.3055787,"Pregnancy, childbirth and the puerperiu"
479,-6.7341967,-0.63492024,-2.2991018,Diseases of the Genitourinary System
480,-6.7354894,-0.6633397,-2.2949111,Certain infectious and Parasitic Diseases
481,-6.7364097,-0.69307566,-2.2887473,External Causes of Morbidity and Mortality
482,-6.732662,-0.7223602,-2.2806032,Diseases of Respiratory System
483,-6.7321606,-0.7509562,-2.2763429,External Causes of Morbidity and Mortality
484,-6.729736,-0.780655,-2.2726626,Certain infectious and Parasitic Diseases
485,-6.7385473,-0.80845296,-2.2649324,"Endocrine, Nutritional and Metabolic Diseases"
486,-6.7321677,-0.83714974,-2.258273,"Injury, Poisoning and External Causes"
487,-6.729203,-0.8677298,-2.2511847,Diseases of the Genitourinary System
488,-6.729664,-0.8950723,-2.24723,Diseases of the Digestive System
489,-6.732326,-0.92400324,-2.238352,"Pregnancy, childbirth and the puerperiu"
490,-6.729918,-0.9496834,-2.2306168,Other Non-communicable Diseases
491,-6.7318234,-0.9812495,-2.2237034,Certain infectious and Parasitic Diseases
492,-6.731474,-1.009146,-2.215587,Other Non-communicable Diseases
493,-6.732516,-1.0384282,-2.2066934,Diseases of the Genitourinary System
494,-6.7299795,-1.0681386,-2.195263,Diseases of Respiratory System
495,-6.7297277,-1.0951303,-2.1910212,Diseases of the Nervous System
496,-6.7304087,-1.1214097,-2.1806479,Other Cardiovascular Diseases
497,-6.73325,-1.1522272,-2.1732018,External Causes of Morbidity and Mortality
498,-6.73294,-1.1790301,-2.1652565,External Causes of Morbidity and Mortality
499,-6.7316384,-1.2067761,-2.15481,Diseases of Respiratory System
500,-6.7335634,-1.2386364,-2.1476603,"Pregnancy, childbirth and the puerperiu"
501,-6.735432,-1.2645295,-2.1359525,Diseases of the Digestive System
502,-6.7357845,-1.2931616,-2.12803,Other Non-communicable Diseases
503,-6.7330375,-1.3152466,-2.1164525,External Causes of Morbidity and Mortality
504,-6.7380033,-1.3489108,-2.107685,Diseases of Respiratory System
505,-6.734743,-1.3771948,-2.098461,External Causes of Morbidity and Mortality
506,-6.7371964,-1.4041421,-2.0858476,Diseases of the circulatory system
507,-6.7399025,-1.4323082,-2.075424,Diseases of the circulatory system
508,-6.741045,-1.4593849,-2.0668032,"Pregnancy, childbirth and the puerperiu"
509,-6.7390666,-1.4876649,-2.0548549,"Pregnancy, childbirth and the puerperiu"
510,-6.7418466,-1.5141016,-2.0430458,External Causes of Morbidity and Mortality
511,-6.739202,-1.5421289,-2.0317893,Congenital malformation
512,-6.738253,-1.5696524,-2.0195,External Causes of Morbidity and Mortality
513,-6.7396865,-1.5892135,-2.0077252,Diseases of the circulatory system
514,-6.744336,-1.6245848,-1.998779,Diseases of the circulatory system
515,-6.743241,-1.6523533,-1.9832455,Certain infectious and Parasitic Diseases
516,-6.742587,-1.6780176,-1.9699028,"Endocrine, Nutritional and Metabolic Diseases"
517,-6.746251,-1.7052705,-1.9593633,External Causes of Morbidity and Mortality
518,-6.7427077,-1.7334629,-1.9488199,"Pregnancy, childbirth and the puerperiu"
519,-6.749596,-1.7584342,-1.9326692,External Causes of Morbidity and Mortality
520,-6.7463975,-1.7851627,-1.921643,Diseases of the circulatory system
521,-6.7455797,-1.811849,-1.9071732,Diseases of the circulatory system
522,-6.744313,-1.8389491,-1.894053,"Pregnancy, childbirth and the puerperiu"
523,-6.741432,-1.8658837,-1.881291,Diseases of the circulatory system
524,-6.7499814,-1.8914067,-1.8686303,"Endocrine, Nutritional and Metabolic Diseases"
525,-6.746867,-1.9179435,-1.8522674,External Causes of Morbidity and Mortality
526,-6.7470016,-1.9448649,-1.838788,Diseases of Respiratory System
527,-6.7492466,-1.9695089,-1.8241669,Diseases of Respiratory System
528,-6.7461452,-1.9949849,-1.8093246,External Causes of Morbidity and Mortality
529,-6.7522817,-2.0223763,-1.7946696,External Causes of Morbidity and Mortality
530,-6.75201,-2.0485353,-1.7802985,Congenital malformation
531,-6.746134,-2.0743985,-1.764096,Congenital malformation
532,-6.7565675,-2.0990393,-1.7498237,"Pregnancy, childbirth and the puerperiu"
533,-6.7458243,-2.126244,-1.7335435,External Causes of Morbidity and Mortality
534,-6.7412677,-2.149551,-1.7205896,Diseases of the Digestive System
535,-6.75228,-2.1748257,-1.7029512,"Pregnancy, childbirth and the puerperiu"
536,-6.7472277,-2.2004876,-1.6828942,"Pregnancy, childbirth and the puerperiu"
537,-6.7486267,-2.225159,-1.6710622,Diseases of Respiratory System
538,-6.749852,-2.2505457,-1.6532288,Certain infectious and Parasitic Diseases
539,-6.745279,-2.2759655,-1.6359661,Diseases of Respiratory System
540,-6.747724,-2.3000097,-1.6189407,Other Non-communicable Diseases
541,-6.744843,-2.3241937,-1.6017544,Diseases of Respiratory System
542,-6.743912,-2.3456528,-1.5839368,"Pregnancy, childbirth and the puerperiu"
543,-6.7432675,-2.3729515,-1.5671078,Other Defined Causes of Child Deaths
544,-6.7418413,-2.398324,-1.5478797,Birth asphyxia
545,-6.7402005,-2.418079,-1.5312849,Certain infectious and Parasitic Diseases
546,-6.7358704,-2.4439104,-1.5134959,Neoplasms
547,-6.7402663,-2.4681983,-1.4946821,Certain infectious and Parasitic Diseases
548,-6.7361183,-2.490497,-1.4743515,Diseases of Respiratory System
549,-6.7360945,-2.5146556,-1.4569415,Birth asphyxia
550,-6.736774,-2.537049,-1.4372178,"Endocrine, Nutritional and Metabolic Diseases"
551,-6.732404,-2.559796,-1.4191333,Certain infectious and Parasitic Diseases
552,-6.731592,-2.58209,-1.3989497,"Pregnancy, childbirth and the puerperiu"
553,-6.7305865,-2.6055498,-1.3800371,Certain infectious and Parasitic Diseases
554,-6.7279716,-2.6280885,-1.3599817,"Pregnancy, childbirth and the puerperiu"
555,-6.7292366,-2.6500494,-1.3401612,"Pregnancy, childbirth and the puerperiu"
556,-6.7262125,-2.6729715,-1.3196317,Other Defined Causes of Child Deaths
557,-6.7248683,-2.694593,-1.298877,"Pregnancy, childbirth and the puerperiu"
558,-6.722757,-2.7160325,-1.2787827,Birth asphyxia
559,-6.7189445,-2.736922,-1.2578716,Other Infectious Diseases
560,-6.7180433,-2.7592716,-1.2373918,External Causes of Morbidity and Mortality
561,-6.717101,-2.7772973,-1.2148362,"Pregnancy, childbirth and the puerperiu"
562,-6.71411,-2.7994359,-1.1938324,Other Infectious Diseases
563,-6.7104597,-2.821022,-1.171879,Diseases of Respiratory System
564,-6.710219,-2.8417475,-1.150239,Diseases of Respiratory System
565,-6.707589,-2.8619268,-1.128309,Neoplasms
566,-6.7029586,-2.8810325,-1.1070352,Diseases of Respiratory System
567,-6.700471,-2.9000206,-1.0836294,"Pregnancy, childbirth and the puerperiu"
568,-6.699851,-2.919205,-1.0607785,Neoplasms
569,-6.7006054,-2.9395773,-1.0382932,Diseases of the Genitourinary System
570,-6.6935897,-2.958017,-1.0152867,"Pregnancy, childbirth and the puerperiu"
571,-6.6882253,-2.977098,-0.9921777,"Injury, Poisoning and External Causes"
572,-6.6924887,-2.9947817,-0.968127,External Causes of Morbidity and Mortality
573,-6.6829376,-3.01287,-0.9448982,Diseases of Respiratory System
574,-6.6768794,-3.031556,-0.92130893,Other Cardiovascular Diseases
575,-6.675445,-3.048499,-0.89743334,"Pregnancy, childbirth and the puerperiu"
576,-6.6721497,-3.0645864,-0.8732326,Diseases of Respiratory System
577,-6.6696296,-3.0832489,-0.8488739,Diseases of Respiratory System
578,-6.662644,-3.100032,-0.82434255,Other Non-communicable Diseases
579,-6.660404,-3.1166394,-0.7997009,"Pregnancy, childbirth and the puerperiu"
580,-6.6539345,-3.1321368,-0.77502686,External Causes of Morbidity and Mortality
581,-6.6494355,-3.148361,-0.74994206,Certain infectious and Parasitic Diseases
582,-6.6471505,-3.1648283,-0.72481614,Neoplasms
583,-6.6442275,-3.180521,-0.6994895,Other Non-communicable Diseases
584,-6.638428,-3.194201,-0.67400384,Birth asphyxia
585,-6.631386,-3.2113867,-0.6483546,Diseases of Respiratory System
586,-6.6268854,-3.2239356,-0.6226524,External Causes of Morbidity and Mortality
587,-6.6242905,-3.2378771,-0.5966785,Diseases of Respiratory System
588,-6.617357,-3.2512054,-0.57058513,Other Cardiovascular Diseases
589,-6.6101193,-3.2651608,-0.5443083,Other Cardiovascular Diseases
590,-6.606651,-3.27879,-0.5179105,External Causes of Morbidity and Mortality
591,-6.6025815,-3.29274,-0.49134684,Certain infectious and Parasitic Diseases
592,-6.5924673,-3.303586,-0.4645512,Diseases of the Digestive System
593,-6.5908585,-3.3158605,-0.43784964,External Causes of Morbidity and Mortality
594,-6.57941,-3.327279,-0.4110322,Certain infectious and Parasitic Diseases
595,-6.574793,-3.3388093,-0.38337654,Birth asphyxia
596,-6.569927,-3.3499544,-0.356876,Neoplasms
597,-6.5629044,-3.3617232,-0.3300253,"Pregnancy, childbirth and the puerperiu"
598,-6.554788,-3.3710768,-0.302359,Other Non-communicable Diseases
599,-6.549671,-3.3813055,-0.27368256,"Pregnancy, childbirth and the puerperiu"
600,-6.542312,-3.3910863,-0.24732295,Birth asphyxia
601,-6.536479,-3.4000652,-0.22041911,Diseases of Respiratory System
602,-6.5270786,-3.4090245,-0.19151916,Diseases of Respiratory System
603,-6.519512,-3.417236,-0.16409042,Diseases of Respiratory System
604,-6.510475,-3.4261389,-0.13533029,Certain infectious and Parasitic Diseases
605,-6.5078835,-3.4331946,-0.10888455,Neoplasms
606,-6.4965787,-3.4409328,-0.08054212,"Pregnancy, childbirth and the puerperiu"
607,-6.490861,-3.4479907,-0.052298434,Diseases of the Digestive System
608,-6.480609,-3.454589,-0.02384617,Diseases of Respiratory System
609,-6.4720683,-3.460955,0.0037453952,Diseases of Respiratory System
610,-6.4644027,-3.4666197,0.03250371,Certain infectious and Parasitic Diseases
611,-6.462275,-3.472463,0.060921777,External Causes of Morbidity and Mortality
612,-6.447887,-3.4776497,0.089283675,Diseases of the circulatory system
613,-6.4384637,-3.4821794,0.11823286,Certain infectious and Parasitic Diseases
614,-6.429993,-3.486295,0.14508948,External Causes of Morbidity and Mortality
615,-6.422234,-3.490381,0.1745366,Diseases of Respiratory System
616,-6.4139156,-3.4940617,0.2023103,"Pregnancy, childbirth and the puerperiu"
617,-6.40413,-3.49703,0.23078716,Other Non-communicable Diseases
618,-6.3949533,-3.4997373,0.25965738,Neoplasms
619,-6.3892484,-3.5020716,0.28783515,"Pregnancy, childbirth and the puerperiu"
620,-6.375708,-3.5040662,0.31625804,"Pregnancy, childbirth and the puerperiu"
621,-6.3655643,-3.505238,0.34500018,"Endocrine, Nutritional and Metabolic Diseases"
622,-6.357349,-3.5066652,0.37375754,"Endocrine, Nutritional and Metabolic Diseases"
623,-6.352161,-3.5072784,0.40118107,Certain infectious and Parasitic Diseases
624,-6.3385367,-3.5083952,0.43036187,"Pregnancy, childbirth and the puerperiu"
625,-6.3287964,-3.507952,0.45990324,Certain infectious and Parasitic Diseases
626,-6.3194184,-3.507007,0.48625928,"Pregnancy, childbirth and the puerperiu"
627,-6.313137,-3.5062587,0.5149904,Diseases of the circulatory system
628,-6.2981668,-3.5049698,0.5427606,External Causes of Morbidity and Mortality
